episode_id,arm,onset_w,mode,scores
EP00013,C2_covariance,29,CHANNEL_DROPOUT,"0.6745,0.7794,0.6445,0.8923,1.0659,1.1327,0.5518,0.5714,0.5749,0.4193,0.4562,0.3649,0.3789,0.2071,0.1361,0.0000,0.5552,0.5966,0.6658,0.8202,0.9704,1.2375,0.7464,0.9626,5.0194,10.9343,15.7484,18.7639,20.0784,19.7853,18.0091,15.0366,9.8929,9.2878,9.2853,10.0783,10.2527,10.6263,10.9465,10.9511,11.1219,10.8655,11.1015,11.0956,10.9913,11.2027,11.3508,11.3809,11.2195,11.0300,10.8515,10.6953,10.3003,10.0235,10.1902"
EP00013,C3_both,29,CHANNEL_DROPOUT,"1.6271,1.6455,0.6854,0.8923,1.0659,1.1327,0.5518,0.5714,0.5749,0.4520,0.4574,0.4506,0.5125,0.4960,0.1361,0.0482,1.1495,1.0338,1.0641,1.0857,1.0387,1.2375,0.7464,0.9626,5.0194,10.9343,15.7484,18.7639,20.0784,19.7853,24.4792,55.3309,79.1178,78.8277,77.3106,79.0701,78.7824,79.9902,80.5828,80.1697,79.5006,79.2095,80.5003,81.1332,81.9017,82.4565,82.0864,83.3139,82.7417,81.1210,80.5491,80.5972,79.9905,78.5103,79.0986"
EP00014,C1_variability,20,CHANNEL_DROPOUT,"1.2886,1.3400,0.7018,0.6658,0.6697,0.6793,0.0831,0.0476,0.0546,0.0654,0.0476,0.0700,0.2421,0.1853,1.5508,1.7097,5.3302,4.9539,5.0586,5.1348,4.9871,5.1790,3.3022,3.5755,3.2183,3.2249,3.0572,2.8646,3.1250,3.1250,3.1250,3.6458,3.9062,4.6875,4.6875,4.9479,4.9479,4.9479,4.9479,4.9479,4.9479,5.6163,5.7934,5.8388,5.6094,5.4197,5.3403,5.3196,5.2788,5.0820,5.1251,4.9479,4.9479,4.9479,4.9479"
EP00014,C2_covariance,20,CHANNEL_DROPOUT,"0.5521,0.7969,0.4821,1.0600,1.4651,1.6209,0.2660,0.3117,0.3198,0.0430,0.0430,0.1699,0.4622,0.5381,1.3386,1.0214,2.3500,2.4667,2.7172,3.0611,3.4122,3.9935,2.6497,2.6592,2.2456,1.8568,1.4580,1.5044,1.2027,1.0484,0.8107,0.7204,0.9720,1.5620,1.5510,0.7965,1.4116,2.5065,3.2082,3.2178,3.3481,2.7632,3.6138,3.5392,3.1249,3.5910,4.1292,4.1842,3.4025,3.1215,2.5587,2.1630,1.1084,0.7654,1.2151"
EP00014,C3_both,20,CHANNEL_DROPOUT,"1.2886,1.3400,0.7018,1.0600,1.4651,1.6209,0.2660,0.3117,0.3198,0.0654,0.0476,0.1699,0.4622,0.5381,1.5508,1.7097,5.3302,4.9539,5.0586,5.1348,4.9871,5.1790,3.3022,3.5755,3.2183,3.2249,3.0572,2.8646,3.1250,3.1250,3.1250,3.6458,3.9062,4.6875,4.6875,4.9479,4.9479,4.9479,4.9479,4.9479,4.9479,5.6163,5.7934,5.8388,5.6094,5.4197,5.3403,5.3196,5.2788,5.0820,5.1251,4.9479,4.9479,4.9479,4.9479"
EP00015,C1_variability,25,CHANNEL_DROPOUT,"3.5466,3.6166,0.5952,0.5673,0.5704,0.5778,0.1152,0.0877,0.0083,0.0000,0.0138,0.0036,0.1542,0.1122,1.1525,1.2756,4.0834,3.7886,3.8659,3.9310,3.8378,4.0402,2.6290,2.9317,2.7056,3.5474,5.4074,7.2917,8.3333,12.2396,14.0625,15.3646,18.2292,21.6146,23.4375,26.3021,27.6042,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479"
EP00015,C2_covariance,25,CHANNEL_DROPOUT,"0.4167,0.5580,0.3763,0.7098,0.9436,1.0335,0.2516,0.2780,0.2827,0.0732,0.1229,0.0000,0.0188,0.2125,0.6745,0.4913,1.2387,1.2943,1.3876,1.7796,2.4885,3.3858,3.1766,3.5541,3.8391,3.9267,4.3643,5.2829,5.4674,5.4835,4.9286,5.3948,4.9542,3.8254,3.4928,4.4496,4.0304,4.4069,4.8861,4.8139,4.9427,4.6864,5.1598,5.0937,4.8867,5.1889,5.5854,5.5228,5.0449,4.7712,4.4751,4.2319,3.5783,3.2777,3.6222"
EP00015,C3_both,25,CHANNEL_DROPOUT,"3.5466,3.6166,0.5952,0.7098,0.9436,1.0335,0.2516,0.2780,0.2827,0.0732,0.1229,0.0036,0.1542,0.2125,1.1525,1.2756,4.0834,3.7886,3.8659,3.9310,3.8378,4.0402,3.1766,3.5541,3.8391,3.9267,5.4074,7.2917,8.3333,12.2396,14.0625,15.3646,18.2292,21.6146,23.4375,26.3021,27.6042,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479,29.9479"
EP00016,C1_variability,32,CHANNEL_DROPOUT,"3.6368,3.7029,0.7006,0.5754,0.5782,0.5849,0.1680,0.1432,0.2341,0.0642,0.0766,0.0610,0.2032,0.1653,0.9744,1.0853,3.6156,3.3499,3.4196,3.4692,3.3612,3.4973,2.1849,2.3924,2.1640,2.1835,2.0819,0.8533,1.1804,1.6192,2.4701,3.6628,8.3158,11.9543,17.1875,22.6562,28.6458,38.7170,51.0670,58.9703,52.1173,77.6116,89.2806,89.1033,88.9540,89.0690,89.5888,90.0953,90.1194,88.5281,88.7359,88.5771,87.6546,87.7399,86.9421"
EP00016,C2_covariance,32,CHANNEL_DROPOUT,"0.7860,0.8892,0.7565,1.1379,1.1708,1.2365,0.6654,0.6846,0.6881,0.5351,0.5714,0.4816,0.4954,0.3264,0.0110,0.1228,0.4231,0.4638,0.5319,0.6836,0.8314,1.0940,0.6111,0.5334,0.2457,0.0110,0.4437,2.0806,4.0279,5.5238,7.1144,8.1900,9.1621,8.2958,8.8769,11.4970,13.0238,14.3189,13.8434,13.9228,12.1617,9.9866,9.2917,9.2975,9.2678,9.4523,9.8588,9.8891,9.5287,9.2572,9.0396,8.9298,8.5312,8.3764,8.6290"
EP00016,C3_both,32,CHANNEL_DROPOUT,"3.6368,3.7029,0.7565,1.1379,1.1708,1.2365,0.6654,0.6846,0.6881,0.5351,0.5714,0.4816,0.4954,0.3264,0.9744,1.0853,3.6156,3.3499,3.4196,3.4692,3.3612,3.4973,2.1849,2.3924,2.1640,2.1835,2.0819,2.0806,4.0279,5.5238,7.1144,8.1900,9.1621,11.9543,17.1875,22.6562,28.6458,38.7170,51.0670,58.9703,52.1173,77.6116,89.2806,89.1033,88.9540,89.0690,89.5888,90.0953,90.1194,88.5281,88.7359,88.5771,87.6546,87.7399,86.9421"
EP00017,C1_variability,30,CHANNEL_DROPOUT,"4.2327,4.2924,1.1472,1.1182,1.1571,1.1806,0.8953,0.9331,0.8425,0.6418,0.5380,0.6687,0.4076,0.3809,0.4232,0.5014,2.2865,2.0990,2.1482,2.1832,2.1069,2.2030,1.2772,1.4235,1.2624,1.2761,1.1993,0.3073,0.4494,0.5763,0.5949,0.6465,0.6009,1.2901,1.8093,4.0695,4.4720,4.3170,4.0356,3.9863,2.6042,2.6042,2.8646,3.3915,4.3377,4.3905,4.4861,4.9646,4.8431,4.5777,4.4041,4.4207,4.6875,4.9479,4.9479"
EP00017,C2_covariance,30,CHANNEL_DROPOUT,"0.7765,0.9416,0.7292,1.2347,1.3925,1.4976,0.5834,0.6143,0.6198,0.3749,0.4330,0.2893,0.3113,0.0409,0.4992,0.2850,1.1588,1.2238,1.3329,1.5757,1.8122,2.2326,1.4596,1.3353,0.8746,0.4527,0.2097,0.1946,0.0409,0.1410,0.3109,0.1448,0.3287,1.9448,1.5543,0.2195,0.7049,1.4817,1.8676,1.6395,1.7641,1.3848,2.0086,2.0397,1.9529,2.2078,2.3093,2.3494,1.9247,1.6665,1.3426,1.1209,0.5540,0.3718,0.6283"
EP00017,C3_both,30,CHANNEL_DROPOUT,"4.2327,4.2924,1.1472,1.2347,1.3925,1.4976,0.8953,0.9331,0.8425,0.6418,0.5380,0.6687,0.4076,0.3809,0.4992,0.5014,2.2865,2.0990,2.1482,2.1832,2.1069,2.2326,1.4596,1.4235,1.2624,1.2761,1.1993,0.3073,0.4494,0.5763,0.5949,0.6465,0.6009,1.9448,1.8093,4.0695,4.4720,4.3170,4.0356,3.9863,2.6042,2.6042,2.8646,3.3915,4.3377,4.3905,4.4861,4.9646,4.8431,4.5777,4.4041,4.4207,4.6875,4.9479,4.9479"
EP00018,C1_variability,20,CHANNEL_DROPOUT,"1.2986,1.3506,0.7018,0.6658,0.6697,0.6793,0.0831,0.0476,0.0546,0.0654,0.0476,0.0700,0.2416,0.1827,1.5508,1.7111,5.3336,4.9633,5.0788,5.1733,5.0429,5.2165,3.7732,4.1091,4.4271,5.2083,6.5104,7.8125,9.6354,10.9375,11.9792,12.2396,13.2812,14.8438,17.1875,17.9688,18.4896,19.0104,19.2708,20.8333,21.0938,21.8750,22.9167,23.6979,23.9583,25.0000,25.2604,25.7812,26.5625,27.6042,27.8646,28.3854,29.4271,29.9479,29.9479"
EP00018,C2_covariance,20,CHANNEL_DROPOUT,"0.5521,0.7969,0.4821,1.0600,1.4651,1.6209,0.2660,0.3117,0.3198,0.0430,0.0430,0.1699,0.4888,0.5381,1.3392,1.1345,2.5746,2.7891,3.5649,4.0182,4.9300,6.6971,5.8743,5.5778,5.0102,4.0850,3.2198,3.3013,4.3943,4.6003,4.5863,4.7490,4.0012,2.0805,2.2475,5.2444,6.8034,8.4071,8.6499,8.3284,8.1890,7.3914,8.4898,9.2038,8.7598,9.4332,9.9124,10.3061,9.9627,10.0670,9.5144,8.8924,7.9468,7.4916,7.8763"
EP00018,C3_both,20,CHANNEL_DROPOUT,"1.2986,1.3506,0.7018,1.0600,1.4651,1.6209,0.2660,0.3117,0.3198,0.0654,0.0476,0.1699,0.4888,0.5381,1.5508,1.7111,5.3336,4.9633,5.0788,5.1733,5.0429,6.6971,5.8743,5.5778,5.0102,5.2083,6.5104,7.8125,9.6354,10.9375,11.9792,12.2396,13.2812,14.8438,17.1875,17.9688,18.4896,19.0104,19.2708,20.8333,21.0938,21.8750,22.9167,23.6979,23.9583,25.0000,25.2604,25.7812,26.5625,27.6042,27.8646,28.3854,29.4271,29.9479,29.9479"
EP00019,C1_variability,28,CHANNEL_DROPOUT,"3.9010,3.9450,1.0694,1.0164,1.0548,1.0595,0.8211,0.8596,0.7854,0.6462,0.5629,0.7018,0.4194,0.3946,0.3517,0.4243,2.0812,1.9072,1.9528,1.9853,1.9145,2.0037,1.1443,1.2849,1.1472,1.1785,1.1291,0.9604,1.0445,3.3854,5.7292,8.0729,10.6771,12.5000,13.5417,16.4062,17.9688,21.6146,23.6979,25.7812,28.9062,30.2083,31.5104,34.1146,35.4167,38.0208,41.1458,42.7083,49.0362,48.1771,49.4792,57.8344,68.3614,73.8929,82.9874"
EP00019,C2_covariance,28,CHANNEL_DROPOUT,"0.5597,0.6626,0.5303,0.7732,0.9435,1.0089,0.4395,0.4587,0.4621,0.3096,0.3458,0.2563,0.3116,0.1015,0.2350,0.1015,0.6459,0.6864,0.7543,0.9056,1.0529,1.3148,0.8333,0.8418,1.4392,1.6822,2.0089,2.7629,2.5991,2.4405,1.8626,2.4137,2.6304,2.9814,3.0516,4.4002,4.7279,5.2200,6.0834,6.1602,6.6528,7.0358,7.3131,7.3650,7.7548,7.7729,8.4560,9.5072,10.5468,10.7159,10.9179,10.5164,9.4408,9.0513,8.7362"
EP00019,C3_both,28,CHANNEL_DROPOUT,"3.9010,3.9450,1.0694,1.0164,1.0548,1.0595,0.8211,0.8596,0.7854,0.6462,0.5629,0.7018,0.4194,0.3946,0.3517,0.4243,2.0812,1.9072,1.9528,1.9853,1.9145,2.0037,1.1443,1.2849,1.4392,1.6822,2.0089,2.7629,2.5991,3.3854,5.7292,8.0729,10.6771,12.5000,13.5417,16.4062,17.9688,21.6146,23.6979,25.7812,28.9062,30.2083,31.5104,34.1146,35.4167,38.0208,41.1458,42.7083,49.0362,48.1771,49.4792,57.8344,68.3614,73.8929,82.9874"
EP00020,C1_variability,32,GAIN_DRIFT,"3.7350,3.8093,0.5930,0.5653,0.5683,0.5757,0.2087,0.2394,0.1078,0.0018,0.0154,0.0018,0.1550,0.1132,1.1431,1.2653,4.0545,3.7616,3.8384,3.8931,3.7740,3.9241,2.4775,2.7061,2.4544,2.4759,2.3550,0.9525,1.1501,3.9389,6.6143,8.7480,10.0435,10.9791,13.3124,11.9330,11.4461,11.5447,12.1256,11.9260,12.0334,11.8958,12.5354,12.7288,13.5716,13.4092,14.3735,12.9872,13.7652,11.8439,11.6564,11.5109,10.6769,10.6459,10.7547"
EP00020,C2_covariance,32,GAIN_DRIFT,"0.7964,0.9106,0.7637,1.1113,1.2226,1.2953,0.6628,0.6841,0.6879,0.5185,0.5587,0.4593,0.4745,0.2874,0.0863,0.0619,0.5427,0.5877,0.6632,0.8312,0.9949,1.2857,0.7509,0.6649,0.3462,0.0619,0.1660,0.3682,2.5084,5.2186,7.0853,6.5907,4.3784,0.4898,1.5266,0.2555,0.3600,1.2398,1.6326,1.6261,1.6863,1.4496,1.9719,2.0045,1.7870,2.0279,2.2765,2.3438,1.5615,0.9554,0.7031,0.5099,0.0022,0.2898,0.1248"
EP00020,C3_both,32,GAIN_DRIFT,"3.7350,3.8093,0.7637,1.1113,1.2226,1.2953,0.6628,0.6841,0.6879,0.5185,0.5587,0.4593,0.4745,0.2874,1.1431,1.2653,4.0545,3.7616,3.8384,3.8931,3.7740,3.9241,2.4775,2.7061,2.4544,2.4759,2.3550,0.9525,2.5084,5.2186,7.0853,8.7480,10.0435,10.9791,13.3124,11.9330,11.4461,11.5447,12.1256,11.9260,12.0334,11.8958,12.5354,12.7288,13.5716,13.4092,14.3735,12.9872,13.7652,11.8439,11.6564,11.5109,10.6769,10.6459,10.7547"
EP00021,C1_variability,33,GAIN_DRIFT,"3.6562,3.7442,0.5952,0.5673,0.5704,0.5778,0.1152,0.1448,0.0402,0.0102,0.0138,0.0036,0.1542,0.1122,1.1525,1.2756,4.0834,3.7886,3.8659,3.9210,3.8010,3.9521,2.4958,2.7260,2.4726,2.4942,2.3725,0.9774,1.5546,9.4528,17.9523,26.4807,33.2966,29.3748,29.0975,34.9606,36.8401,38.3459,37.0572,36.4438,37.1564,37.7311,38.4149,39.2531,39.5221,39.7889,39.6945,39.0408,38.8619,36.6075,34.9280,34.5231,33.0817,32.9922,34.0443"
EP00021,C2_covariance,33,GAIN_DRIFT,"0.7059,0.8158,0.6745,0.9338,1.1156,1.1855,0.5775,0.5980,0.6017,0.4389,0.4775,0.3819,0.3966,0.2168,0.1425,0.0000,0.5811,0.6243,0.6969,0.8584,1.0157,1.2952,0.7812,0.6985,0.3923,0.1190,0.3594,0.0582,3.8157,14.4627,22.1463,24.5366,23.6743,17.0247,4.6555,2.0249,4.1103,6.5859,6.5384,6.5200,6.9895,8.1681,8.6437,9.4553,10.5790,10.4949,9.7930,9.5645,7.4869,4.2757,3.2721,3.1384,2.0999,3.2945,3.7447"
EP00021,C3_both,33,GAIN_DRIFT,"3.6562,3.7442,0.6745,0.9338,1.1156,1.1855,0.5775,0.5980,0.6017,0.4389,0.4775,0.3819,0.3966,0.2168,1.1525,1.2756,4.0834,3.7886,3.8659,3.9210,3.8010,3.9521,2.4958,2.7260,2.4726,2.4942,2.3725,0.9774,3.8157,14.4627,22.1463,26.4807,33.2966,29.3748,29.0975,34.9606,36.8401,38.3459,37.0572,36.4438,37.1564,37.7311,38.4149,39.2531,39.5221,39.7889,39.6945,39.0408,38.8619,36.6075,34.9280,34.5231,33.0817,32.9922,34.0443"
EP00022,C1_variability,28,GAIN_DRIFT,"3.6271,3.6926,0.6795,0.6634,0.6652,0.6694,0.4015,0.3856,0.3396,0.3348,0.3428,0.3327,0.4241,0.3998,0.3327,0.4040,2.0303,1.8595,1.9043,1.9362,1.8667,1.9542,1.8731,13.4605,33.9305,59.6888,71.9795,83.0801,72.4047,56.5920,72.2221,74.0330,73.5119,70.0935,68.6706,77.6792,83.4453,87.2547,89.8417,90.8736,92.5555,93.3518,92.5556,94.4994,91.6962,94.0716,95.4462,92.6949,94.2339,89.6596,88.3438,85.1531,78.8968,75.4952,78.8386"
EP00022,C2_covariance,28,GAIN_DRIFT,"0.5597,0.7665,0.5303,0.9892,0.9521,1.0858,0.4395,0.4587,0.4621,0.3096,0.3458,0.2563,0.2700,0.1015,0.2350,0.1015,0.6459,0.6864,0.7543,0.9056,1.0529,1.3148,3.7369,14.1966,25.4995,31.4499,34.2174,32.5581,28.9020,19.4849,5.1483,4.5874,4.7992,2.0077,2.1660,15.1406,23.6460,26.5890,28.6894,29.0877,29.5261,30.3435,29.5564,31.7333,31.2531,32.4084,33.7038,33.5471,33.1821,30.1789,28.4649,26.1898,20.9367,18.3404,20.1586"
EP00022,C3_both,28,GAIN_DRIFT,"3.6271,3.6926,0.6795,0.9892,0.9521,1.0858,0.4395,0.4587,0.4621,0.3348,0.3458,0.3327,0.4241,0.3998,0.3327,0.4040,2.0303,1.8595,1.9043,1.9362,1.8667,1.9542,3.7369,14.1966,33.9305,59.6888,71.9795,83.0801,72.4047,56.5920,72.2221,74.0330,73.5119,70.0935,68.6706,77.6792,83.4453,87.2547,89.8417,90.8736,92.5555,93.3518,92.5556,94.4994,91.6962,94.0716,95.4462,92.6949,94.2339,89.6596,88.3438,85.1531,78.8968,75.4952,78.8386"
EP00023,C1_variability,31,GAIN_DRIFT,"3.7634,3.8367,0.5909,0.5633,0.5664,0.5737,0.2115,0.2471,0.1203,0.0035,0.0171,0.0000,0.1557,0.1143,1.1338,1.2552,4.0260,3.7350,3.8113,3.8657,3.7473,3.8964,2.4593,2.6865,2.4364,2.4581,2.3403,0.9501,1.1299,0.7591,1.4803,2.2132,3.6066,4.7906,6.0609,8.2515,8.4331,9.1750,10.4982,10.5112,10.9251,11.3577,11.5611,11.9091,11.6101,12.7761,13.0354,12.0277,11.3241,11.1052,11.3855,10.6493,10.4864,10.4041,9.7630"
EP00023,C2_covariance,31,GAIN_DRIFT,"0.7962,0.9200,0.7607,1.1869,1.2582,1.3370,0.6514,0.6745,0.6786,0.4950,0.5385,0.4308,0.4473,0.2445,0.1607,0.0000,0.6554,0.7042,0.7859,0.9681,1.1455,1.4607,0.8810,0.7878,0.4424,0.1311,0.0902,0.1412,0.3669,0.6113,0.7318,0.7998,0.6073,0.4189,0.2630,1.5596,2.2794,3.0020,3.1289,3.3284,3.5576,3.7231,4.2875,5.2202,6.0586,6.3128,6.8602,6.9600,6.1080,4.0476,2.7382,2.2064,1.0483,0.6657,0.9803"
EP00023,C3_both,31,GAIN_DRIFT,"3.7634,3.8367,0.7607,1.1869,1.2582,1.3370,0.6514,0.6745,0.6786,0.4950,0.5385,0.4308,0.4473,0.2445,1.1338,1.2552,4.0260,3.7350,3.8113,3.8657,3.7473,3.8964,2.4593,2.6865,2.4364,2.4581,2.3403,0.9501,1.1299,0.7591,1.4803,2.2132,3.6066,4.7906,6.0609,8.2515,8.4331,9.1750,10.4982,10.5112,10.9251,11.3577,11.5611,11.9091,11.6101,12.7761,13.0354,12.0277,11.3241,11.1052,11.3855,10.6493,10.4864,10.4041,9.7630"
EP00024,C1_variability,19,GAIN_DRIFT,"1.7472,1.8044,0.7092,0.6702,0.6745,0.6848,0.0385,0.0000,0.1108,0.1225,0.1033,0.1275,0.5495,0.5024,1.7304,1.9193,5.8095,5.4785,6.8537,8.1603,10.3877,13.2078,15.5240,17.6471,18.4163,19.8822,20.3688,24.8860,27.0731,29.3044,30.3266,31.1747,31.9137,34.7370,33.2423,35.4863,41.6170,45.5889,46.8662,47.7758,47.3686,48.4426,50.9376,49.3940,51.8059,52.3369,52.5101,52.3846,52.5073,47.6297,44.5041,41.8750,40.3541,37.9766,38.5703"
EP00024,C2_covariance,19,GAIN_DRIFT,"0.5203,0.7704,0.4487,1.0394,1.4533,1.6125,0.2278,0.2746,0.2829,0.0879,0.0000,0.2176,0.5132,0.6110,1.6261,2.0564,7.2370,9.5161,11.9391,12.6067,13.8713,17.0344,15.8908,17.1553,16.4048,16.1161,15.6058,14.3885,13.6879,10.1610,8.2381,6.8528,5.7081,0.7183,1.2131,22.1634,34.7016,41.1752,43.1753,43.1691,44.9977,45.7724,48.4614,50.9278,51.6956,52.1448,52.7500,52.7850,50.0826,43.8952,39.4688,37.7406,30.3584,29.0685,31.7323"
EP00024,C3_both,19,GAIN_DRIFT,"1.7472,1.8044,0.7092,1.0394,1.4533,1.6125,0.2278,0.2746,0.2829,0.1225,0.1033,0.2176,0.5495,0.6110,1.7304,2.0564,7.2370,9.5161,11.9391,12.6067,13.8713,17.0344,15.8908,17.6471,18.4163,19.8822,20.3688,24.8860,27.0731,29.3044,30.3266,31.1747,31.9137,34.7370,33.2423,35.4863,41.6170,45.5889,46.8662,47.7758,47.3686,48.4426,50.9376,50.9278,51.8059,52.3369,52.7500,52.7850,52.5073,47.6297,44.5041,41.8750,40.3541,37.9766,38.5703"
EP00025,C1_variability,26,GAIN_DRIFT,"3.6921,3.7711,0.5930,0.5653,0.5683,0.5757,0.1162,0.0889,0.0101,0.0018,0.0154,0.0018,0.1550,0.1132,1.1431,1.2653,4.0545,3.7616,3.8384,3.8931,3.7727,4.0211,5.3193,11.2267,17.8570,22.8816,29.0035,32.0583,34.5750,37.1720,40.3944,40.2863,45.7738,49.7515,58.6205,71.9815,87.4950,98.9965,99.1010,98.9818,99.1797,98.2571,97.2332,102.0346,98.1421,105.4231,106.3405,107.4823,104.4002,97.6117,98.2380,96.3911,91.9899,85.2945,84.5209"
EP00025,C2_covariance,26,GAIN_DRIFT,"0.4765,0.6053,0.4397,0.7437,0.9567,1.0387,0.3261,0.3501,0.3544,0.1636,0.2088,0.0968,0.2130,0.0968,0.5179,0.3509,1.0320,1.0827,1.1677,1.3570,1.6331,4.3902,7.6030,11.6992,13.9704,16.5221,17.5570,17.4874,17.9860,20.7390,20.7083,20.7110,21.2578,21.8049,17.6734,19.7390,32.8271,38.5362,39.8858,39.7564,39.8297,40.0045,38.9930,40.3555,39.7242,41.2716,41.6961,41.9116,40.3251,35.6454,35.0557,33.4445,29.0373,24.2662,25.6181"
EP00025,C3_both,26,GAIN_DRIFT,"3.6921,3.7711,0.5930,0.7437,0.9567,1.0387,0.3261,0.3501,0.3544,0.1636,0.2088,0.0968,0.2130,0.1132,1.1431,1.2653,4.0545,3.7616,3.8384,3.8931,3.7727,4.3902,7.6030,11.6992,17.8570,22.8816,29.0035,32.0583,34.5750,37.1720,40.3944,40.2863,45.7738,49.7515,58.6205,71.9815,87.4950,98.9965,99.1010,98.9818,99.1797,98.2571,97.2332,102.0346,98.1421,105.4231,106.3405,107.4823,104.4002,97.6117,98.2380,96.3911,91.9899,85.2945,84.5209"
EP00026,C1_variability,17,GAIN_DRIFT,"1.7275,1.7861,0.7159,0.6745,0.6790,0.6900,0.0046,0.0362,0.1538,0.1661,0.1458,0.1716,0.6060,0.5776,1.8856,2.0702,6.2833,5.8619,5.9790,6.0673,5.8791,6.1170,3.9309,4.2724,4.0470,3.9309,3.8619,4.6823,5.0958,5.1407,5.4086,5.6699,5.6353,6.2403,6.2866,7.4936,8.5801,9.7309,10.9700,11.5699,11.3507,12.1934,13.5722,15.4526,15.5920,16.2994,16.3522,17.1985,16.6923,14.8358,14.5187,13.7952,12.7117,12.9901,13.5384"
EP00026,C2_covariance,17,GAIN_DRIFT,"0.2938,0.5451,0.2219,0.8152,1.2311,1.3910,0.0003,0.0469,0.0553,0.3172,0.2289,0.4475,0.8402,0.8688,1.8369,1.5358,3.2933,3.4337,3.7148,4.1332,4.5152,5.4401,4.0446,3.9036,3.1735,2.5808,2.1256,1.9793,1.6987,1.3832,1.0719,1.1547,1.3075,1.7594,1.3818,4.1807,7.7118,11.5403,12.6938,12.7072,13.8144,14.5889,18.5798,21.2282,22.2155,22.7438,23.3468,23.9028,20.9613,16.5557,13.6821,12.9395,9.4456,8.7392,9.7503"
EP00026,C3_both,17,GAIN_DRIFT,"1.7275,1.7861,0.7159,0.8152,1.2311,1.3910,0.0046,0.0469,0.1538,0.3172,0.2289,0.4475,0.8402,0.8688,1.8856,2.0702,6.2833,5.8619,5.9790,6.0673,5.8791,6.1170,4.0446,4.2724,4.0470,3.9309,3.8619,4.6823,5.0958,5.1407,5.4086,5.6699,5.6353,6.2403,6.2866,7.4936,8.5801,11.5403,12.6938,12.7072,13.8144,14.5889,18.5798,21.2282,22.2155,22.7438,23.3468,23.9028,20.9613,16.5557,14.5187,13.7952,12.7117,12.9901,13.5384"
EP00027,C1_variability,30,GAIN_DRIFT,"4.2283,4.2868,1.1377,1.1051,1.1443,1.1658,0.8889,0.9265,0.8360,0.6385,0.5350,0.6676,0.4094,0.3829,0.4158,0.4934,2.2665,2.0803,2.1291,2.1639,2.0881,2.1836,1.2640,1.4093,1.2493,1.2623,1.1816,0.3097,0.5787,1.8438,2.5616,4.0087,3.9833,5.7383,6.5862,8.4294,10.8900,14.1345,16.3970,17.2762,18.8157,22.4163,26.8358,31.3299,33.4909,37.6085,41.4177,43.7538,42.0620,39.0337,36.6054,38.8542,37.9714,40.0665,40.9373"
EP00027,C2_covariance,30,GAIN_DRIFT,"0.7850,0.8995,0.7523,1.1416,1.2120,1.2849,0.6512,0.6726,0.6764,0.5067,0.5469,0.4473,0.4626,0.2752,0.0993,0.0492,0.5565,0.6015,0.6771,0.8455,1.0094,1.3008,0.7650,0.6788,0.3595,0.0834,0.0492,0.3181,0.7015,1.0811,0.9764,1.0665,0.9721,0.4688,1.1762,2.5012,4.3983,7.0969,8.0462,7.2047,8.2433,13.4549,18.1813,23.7251,24.9182,26.0180,27.0582,28.2033,25.1549,21.6217,19.1989,21.2692,19.0630,23.0654,24.6419"
EP00027,C3_both,30,GAIN_DRIFT,"4.2283,4.2868,1.1377,1.1416,1.2120,1.2849,0.8889,0.9265,0.8360,0.6385,0.5469,0.6676,0.4626,0.3829,0.4158,0.4934,2.2665,2.0803,2.1291,2.1639,2.0881,2.1836,1.2640,1.4093,1.2493,1.2623,1.1816,0.3181,0.7015,1.8438,2.5616,4.0087,3.9833,5.7383,6.5862,8.4294,10.8900,14.1345,16.3970,17.2762,18.8157,22.4163,26.8358,31.3299,33.4909,37.6085,41.4177,43.7538,42.0620,39.0337,36.6054,38.8542,37.9714,40.0665,40.9373"
EP00028,C1_variability,28,GAIN_DRIFT,"4.4638,4.5297,1.3715,1.2805,1.3151,1.3549,1.1133,1.1638,1.0649,0.8392,0.7446,0.9095,0.4095,0.3837,0.3916,0.4670,2.1884,2.0076,2.0550,2.0888,2.0153,2.1079,1.2151,1.3572,1.2072,2.2936,3.9864,6.5283,10.0940,12.9175,14.0202,15.8025,17.7641,21.9284,26.9676,30.1832,33.7314,34.9051,37.6982,36.5753,39.2459,43.0983,48.4021,59.9392,62.7839,62.2122,62.9178,68.1453,72.2202,74.0321,75.8217,82.2487,82.4644,81.1792,82.4472"
EP00028,C2_covariance,28,GAIN_DRIFT,"0.5597,0.6626,0.5303,0.8949,0.9435,1.0089,0.4395,0.4587,0.4621,0.3096,0.3458,0.2563,0.2700,0.1015,0.2350,0.1015,0.6459,0.6864,0.7543,0.9056,1.0529,1.3148,0.8358,0.9169,2.4755,2.8376,4.3837,5.2993,5.4916,5.4519,6.0137,6.3941,7.3085,7.4521,7.3444,5.7454,6.0402,6.6658,10.5519,8.9169,13.0839,10.8199,11.3479,13.1623,13.1750,13.8597,17.0566,19.6989,25.1044,24.0659,25.2709,24.8347,22.6515,19.6825,22.0033"
