trial_uid,participant,cohort,trial_day,block,block_id,trial_in_block,start_bin_matlab,stop_bin_matlab,start_bin,stop_bin,n_bins_in_trial,angle_error_deg,success,time_to_target,path_efficiency,orth_changes,excluded,used_click
T11_d658_b5_t22,T11,main,658,5,T11/day_658/block_5,22,4050,4179,4049,4179,130,9.948470115661621,True,2.6,0.9015948176383972,0.0,False,True
T11_d658_b5_t23,T11,main,658,5,T11/day_658/block_5,23,4180,4304,4179,4304,125,16.660017013549805,True,2.5,0.863909125328064,1.0,False,True
T11_d658_b5_t24,T11,main,658,5,T11/day_658/block_5,24,4305,4490,4304,4490,186,39.815895080566406,True,3.72,0.6783828735351562,2.0,False,True
T11_d658_b5_t25,T11,main,658,5,T11/day_658/block_5,25,4491,4655,4490,4655,165,13.934798240661621,True,3.3,0.8483415842056274,1.0,False,True
T11_d658_b5_t26,T11,main,658,5,T11/day_658/block_5,26,4656,4998,4655,4998,343,51.22447204589844,True,6.86,0.503335177898407,6.0,False,True
T11_d658_b5_t27,T11,main,658,5,T11/day_658/block_5,27,4999,5310,4998,5310,312,35.53529739379883,True,6.24,0.6704406142234802,3.0,False,True
T11_d658_b5_t28,T11,main,658,5,T11/day_658/block_5,28,5311,5810,5310,5810,500,67.37631225585938,False,10.0,,11.0,False,True
T11_d658_b5_t29,T11,main,658,5,T11/day_658/block_5,29,5811,5958,5810,5958,148,23.619430541992188,True,2.96,0.7598000764846802,0.0,False,True
T11_d658_b5_t30,T11,main,658,5,T11/day_658/block_5,30,5959,6195,5958,6195,237,17.497880935668945,True,4.74,0.8481747508049011,2.0,False,True
T11_d658_b5_t31,T11,main,658,5,T11/day_658/block_5,31,6196,6481,6195,6481,286,32.03270721435547,True,5.72,0.7063948512077332,1.0,False,True
T11_d658_b5_t32,T11,main,658,5,T11/day_658/block_5,32,6482,6663,6481,6663,182,45.57181930541992,True,3.64,0.6131256818771362,0.0,False,True
T11_d658_b5_t33,T11,main,658,5,T11/day_658/block_5,33,6664,7164,6663,7164,501,75.8314208984375,False,10.02,,12.0,False,True
T11_d658_b5_t34,T11,main,658,5,T11/day_658/block_5,34,7165,7407,7164,7407,243,23.443025588989258,True,4.86,0.7744585275650024,1.0,False,True
T11_d658_b5_t35,T11,main,658,5,T11/day_658/block_5,35,7408,7658,7407,7658,251,37.963035583496094,True,5.02,0.7552419304847717,3.0,False,True
T11_d658_b5_t36,T11,main,658,5,T11/day_658/block_5,36,7659,7876,7658,7876,218,26.264816284179688,True,4.36,0.7930256724357605,1.0,False,True
T11_d658_b5_t37,T11,main,658,5,T11/day_658/block_5,37,7877,8029,7876,8029,153,14.9335355758667,True,3.06,0.9016675353050232,1.0,False,True
T11_d658_b5_t38,T11,main,658,5,T11/day_658/block_5,38,8030,8164,8029,8164,135,24.94370460510254,True,2.7,0.8245521783828735,1.0,False,True
T11_d658_b5_t39,T11,main,658,5,T11/day_658/block_5,39,8165,8327,8164,8327,163,18.030550003051758,True,3.26,0.8276473879814148,2.0,False,True
T11_d658_b5_t40,T11,main,658,5,T11/day_658/block_5,40,8328,8480,8327,8480,153,26.202341079711914,True,3.06,0.8392835855484009,1.0,False,True
T11_d658_b5_t41,T11,main,658,5,T11/day_658/block_5,41,8481,8639,8480,8639,159,13.656851768493652,True,3.18,0.8424631953239441,1.0,False,True
T11_d658_b5_t42,T11,main,658,5,T11/day_658/block_5,42,8640,8817,8639,8817,178,17.781475067138672,True,3.56,0.9466845989227295,1.0,False,True
T11_d658_b5_t43,T11,main,658,5,T11/day_658/block_5,43,8818,9055,8817,9055,238,22.93027114868164,True,4.76,0.8154863119125366,2.0,False,True
T11_d658_b5_t44,T11,main,658,5,T11/day_658/block_5,44,9056,9218,9055,9218,163,21.059520721435547,True,3.26,0.8431293964385986,0.0,False,True
T11_d658_b5_t45,T11,main,658,5,T11/day_658/block_5,45,9219,9429,9218,9429,211,24.142436981201172,True,4.22,0.8199353814125061,1.0,False,True
T11_d658_b5_t46,T11,main,658,5,T11/day_658/block_5,46,9430,9565,9429,9565,136,17.511451721191406,True,2.72,0.8853317499160767,1.0,False,True
T11_d658_b5_t47,T11,main,658,5,T11/day_658/block_5,47,9566,9731,9565,9731,166,37.69549560546875,True,3.32,0.8197289109230042,1.0,False,True
T11_d658_b5_t48,T11,main,658,5,T11/day_658/block_5,48,9732,9907,9731,9907,176,16.56211280822754,True,3.52,0.8543466925621033,1.0,False,True
T11_d658_b5_t49,T11,main,658,5,T11/day_658/block_5,49,9908,10152,9907,10152,245,25.07978057861328,True,4.9,0.7806798815727234,0.0,False,True
T11_d658_b5_t50,T11,main,658,5,T11/day_658/block_5,50,10153,10349,10152,10349,197,18.653247833251953,True,3.94,0.7679706811904907,1.0,False,True
T11_d658_b5_t51,T11,main,658,5,T11/day_658/block_5,51,10350,10851,10349,10851,502,88.0692138671875,False,10.04,,19.0,False,True
T11_d658_b5_t52,T11,main,658,5,T11/day_658/block_5,52,10852,11091,10851,11091,240,63.74715805053711,True,4.8,0.735789954662323,3.0,False,True
T11_d658_b5_t53,T11,main,658,5,T11/day_658/block_5,53,11092,11271,11091,11271,180,21.186920166015625,True,3.6,0.9080997705459595,0.0,False,True
T11_d658_b5_t54,T11,main,658,5,T11/day_658/block_5,54,11272,11425,11271,11425,154,25.36188507080078,True,3.08,0.8353405594825745,1.0,False,True
T11_d658_b5_t55,T11,main,658,5,T11/day_658/block_5,55,11426,11588,11425,11588,163,19.916080474853516,True,3.26,0.8380646705627441,1.0,False,True
T11_d658_b5_t56,T11,main,658,5,T11/day_658/block_5,56,11589,11815,11588,11815,227,26.392457962036133,True,4.54,0.7342810034751892,1.0,False,True
T11_d658_b5_t57,T11,main,658,5,T11/day_658/block_5,57,11816,12316,11815,12316,501,54.41314697265625,False,10.02,,9.0,False,True
T11_d658_b5_t58,T11,main,658,5,T11/day_658/block_5,58,12317,12574,12316,12574,258,28.745250701904297,True,5.16,0.8313559293746948,1.0,False,True
T11_d658_b5_t59,T11,main,658,5,T11/day_658/block_5,59,12575,13074,12574,13074,500,82.85942077636719,False,10.0,,4.0,False,True
T11_d658_b5_t60,T11,main,658,5,T11/day_658/block_5,60,13075,13301,13074,13301,227,24.026479721069336,True,4.54,0.6758625507354736,1.0,False,True
T11_d658_b5_t61,T11,main,658,5,T11/day_658/block_5,61,13302,13446,13301,13446,145,16.83040428161621,True,2.9,0.8379060626029968,1.0,False,True
T11_d658_b5_t62,T11,main,658,5,T11/day_658/block_5,62,13447,13657,13446,13657,211,19.584484100341797,True,4.22,0.7636549472808838,0.0,False,True
T11_d658_b5_t63,T11,main,658,5,T11/day_658/block_5,63,13658,13796,13657,13796,139,15.000683784484863,True,2.78,0.9069602489471436,0.0,False,True
T11_d658_b5_t64,T11,main,658,5,T11/day_658/block_5,64,13797,14035,13796,14035,239,17.689085006713867,True,4.78,0.6591448187828064,1.0,False,True
T11_d658_b5_t65,T11,main,658,5,T11/day_658/block_5,65,14036,14236,14035,14236,201,38.91695785522461,True,4.02,0.6451759934425354,0.0,False,True
T11_d658_b5_t66,T11,main,658,5,T11/day_658/block_5,66,14237,14377,14236,14377,141,29.09149932861328,True,2.82,0.8316200971603394,1.0,False,True
T11_d658_b5_t67,T11,main,658,5,T11/day_658/block_5,67,14378,14517,14377,14517,140,13.861379623413086,True,2.8,0.8955501914024353,1.0,False,True
T11_d658_b5_t68,T11,main,658,5,T11/day_658/block_5,68,14518,14696,14517,14696,179,25.54705047607422,True,3.58,0.8177733421325684,0.0,False,True
T11_d658_b5_t69,T11,main,658,5,T11/day_658/block_5,69,14697,14871,14696,14871,175,17.28046989440918,True,3.5,0.838083028793335,1.0,False,True
T11_d658_b5_t70,T11,main,658,5,T11/day_658/block_5,70,14872,15020,14871,15020,149,26.404541015625,True,2.98,0.8223638534545898,0.0,False,True
T11_d658_b5_t71,T11,main,658,5,T11/day_658/block_5,71,15021,15174,15020,15174,154,14.283946990966797,True,3.08,0.8951449990272522,1.0,False,True
T11_d658_b7_t0,T11,main,658,7,T11/day_658/block_7,0,262,403,261,403,142,15.988176345825195,True,2.84,0.8430480360984802,0.0,False,True
T11_d658_b7_t1,T11,main,658,7,T11/day_658/block_7,1,404,557,403,557,154,26.890552520751953,True,3.08,0.7968990206718445,1.0,False,True
T11_d658_b7_t2,T11,main,658,7,T11/day_658/block_7,2,558,697,557,697,140,21.58199119567871,True,2.8,0.8730204105377197,2.0,False,True
T11_d658_b7_t3,T11,main,658,7,T11/day_658/block_7,3,698,971,697,971,274,43.41650390625,True,5.48,0.4712575376033783,3.0,False,True
T11_d658_b7_t4,T11,main,658,7,T11/day_658/block_7,4,972,1112,971,1112,141,19.44891929626465,True,2.82,0.8411786556243896,1.0,False,True
T11_d658_b7_t5,T11,main,658,7,T11/day_658/block_7,5,1113,1613,1112,1613,501,75.98330688476562,False,10.02,,10.0,False,True
T11_d658_b7_t6,T11,main,658,7,T11/day_658/block_7,6,1614,1767,1613,1767,154,9.781182289123535,True,3.08,0.8828161954879761,0.0,False,True
T11_d658_b7_t7,T11,main,658,7,T11/day_658/block_7,7,1768,1898,1767,1898,131,23.300052642822266,True,2.62,0.7553993463516235,0.0,False,True
T11_d658_b7_t8,T11,main,658,7,T11/day_658/block_7,8,1899,2399,1898,2399,501,74.24376678466797,False,10.02,,11.0,False,True
T11_d658_b7_t9,T11,main,658,7,T11/day_658/block_7,9,2400,2729,2399,2729,330,21.38665771484375,True,6.6,0.6868948936462402,3.0,False,True
T11_d658_b7_t10,T11,main,658,7,T11/day_658/block_7,10,2730,2929,2729,2929,200,20.571529388427734,True,4.0,0.8785762190818787,1.0,False,True
T11_d658_b7_t11,T11,main,658,7,T11/day_658/block_7,11,2930,3072,2929,3072,143,10.114591598510742,True,2.86,0.8551425337791443,1.0,False,True
T11_d658_b7_t12,T11,main,658,7,T11/day_658/block_7,12,3073,3271,3072,3271,199,34.717933654785156,True,3.98,0.8007963299751282,4.0,False,True
T11_d658_b7_t13,T11,main,658,7,T11/day_658/block_7,13,3272,3427,3271,3427,156,7.229005813598633,True,3.12,0.9666309952735901,1.0,False,True
T11_d658_b7_t14,T11,main,658,7,T11/day_658/block_7,14,3428,3577,3427,3577,150,14.412162780761719,True,3.0,0.9169992208480835,0.0,False,True
T11_d658_b7_t15,T11,main,658,7,T11/day_658/block_7,15,3578,3815,3577,3815,238,20.509872436523438,True,4.76,0.7441690564155579,1.0,False,True
T11_d658_b7_t16,T11,main,658,7,T11/day_658/block_7,16,3816,3991,3815,3991,176,25.449569702148438,True,3.52,0.9352797269821167,1.0,False,True
T11_d658_b7_t17,T11,main,658,7,T11/day_658/block_7,17,3992,4241,3991,4241,250,24.89203643798828,True,5.0,0.8228749632835388,1.0,False,True
T11_d658_b7_t18,T11,main,658,7,T11/day_658/block_7,18,4242,4391,4241,4391,150,23.627120971679688,True,3.0,0.8004376888275146,0.0,False,True
T11_d658_b7_t19,T11,main,658,7,T11/day_658/block_7,19,4392,4549,4391,4549,158,16.6710205078125,True,3.16,0.9074249863624573,0.0,False,True
T11_d658_b7_t20,T11,main,658,7,T11/day_658/block_7,20,4550,4686,4549,4686,137,14.442705154418945,True,2.74,0.874324381351471,0.0,False,True
T11_d658_b7_t21,T11,main,658,7,T11/day_658/block_7,21,4687,4866,4686,4866,180,19.861053466796875,True,3.6,0.9150093197822571,7.0,False,True
T11_d658_b7_t22,T11,main,658,7,T11/day_658/block_7,22,4867,5252,4866,5252,386,22.34424591064453,True,7.72,0.682968258857727,5.0,False,True
T11_d658_b7_t23,T11,main,658,7,T11/day_658/block_7,23,5253,5511,5252,5511,259,25.900047302246094,True,5.18,0.8705626130104065,0.0,False,True
T11_d658_b7_t24,T11,main,658,7,T11/day_658/block_7,24,5512,5667,5511,5667,156,27.22149085998535,True,3.12,0.8408113121986389,1.0,False,True
T11_d658_b7_t25,T11,main,658,7,T11/day_658/block_7,25,5668,5811,5667,5811,144,14.970309257507324,True,2.88,0.9257299304008484,1.0,False,True
T11_d658_b7_t26,T11,main,658,7,T11/day_658/block_7,26,5812,5998,5811,5998,187,34.557701110839844,True,3.74,0.7120949029922485,1.0,False,True
T11_d658_b7_t27,T11,main,658,7,T11/day_658/block_7,27,5999,6196,5998,6196,198,13.583081245422363,True,3.96,0.9494405388832092,0.0,False,True
T11_d658_b7_t28,T11,main,658,7,T11/day_658/block_7,28,6197,6326,6196,6326,130,6.099928855895996,True,2.6,0.9095823168754578,0.0,False,True
T11_d658_b7_t29,T11,main,658,7,T11/day_658/block_7,29,6327,6436,6326,6436,110,6.701225280761719,True,2.2,0.8890910744667053,1.0,False,True
T11_d658_b7_t30,T11,main,658,7,T11/day_658/block_7,30,6437,6596,6436,6596,160,12.698955535888672,True,3.2,0.8714749217033386,1.0,False,True
T11_d658_b7_t31,T11,main,658,7,T11/day_658/block_7,31,6597,6736,6596,6736,140,13.212262153625488,True,2.8,0.910675048828125,0.0,False,True
T11_d658_b7_t32,T11,main,658,7,T11/day_658/block_7,32,6737,7030,6736,7030,294,18.247949600219727,True,5.88,0.8317044377326965,2.0,False,True
T11_d658_b7_t33,T11,main,658,7,T11/day_658/block_7,33,7031,7188,7030,7188,158,40.88246154785156,True,3.16,0.7666629552841187,1.0,False,True
T11_d658_b7_t34,T11,main,658,7,T11/day_658/block_7,34,7189,7329,7188,7329,141,21.984405517578125,True,2.82,0.9020105004310608,1.0,False,True
T11_d658_b7_t35,T11,main,658,7,T11/day_658/block_7,35,7330,7475,7329,7475,146,12.843626022338867,True,2.92,0.8879081606864929,1.0,False,True
T11_d658_b7_t36,T11,main,658,7,T11/day_658/block_7,36,7476,7702,7475,7702,227,37.3090705871582,True,4.54,0.6006397604942322,6.0,False,True
T11_d658_b7_t37,T11,main,658,7,T11/day_658/block_7,37,7703,7845,7702,7845,143,14.89490795135498,True,2.86,0.9135240316390991,0.0,False,True
T11_d658_b7_t38,T11,main,658,7,T11/day_658/block_7,38,7846,8001,7845,8001,156,28.977930068969727,True,3.12,0.8208591341972351,1.0,False,True
T11_d658_b7_t39,T11,main,658,7,T11/day_658/block_7,39,8002,8122,8001,8122,121,15.340189933776855,True,2.42,0.8456612825393677,1.0,False,True
T11_d658_b7_t40,T11,main,658,7,T11/day_658/block_7,40,8123,8280,8122,8280,158,7.9394636154174805,True,3.16,0.9162590503692627,1.0,False,True
T11_d658_b7_t41,T11,main,658,7,T11/day_658/block_7,41,8281,8450,8280,8450,170,27.354042053222656,True,3.4,0.8451748490333557,1.0,False,True
T11_d658_b7_t42,T11,main,658,7,T11/day_658/block_7,42,8451,8597,8450,8597,147,27.335235595703125,True,2.94,0.8331899046897888,0.0,False,True
T11_d658_b7_t43,T11,main,658,7,T11/day_658/block_7,43,8598,8765,8597,8765,168,16.31439971923828,True,3.36,0.7889820337295532,0.0,False,True
T11_d658_b7_t44,T11,main,658,7,T11/day_658/block_7,44,8766,8914,8765,8914,149,21.606531143188477,True,2.98,0.8704285621643066,0.0,False,True
T11_d658_b7_t45,T11,main,658,7,T11/day_658/block_7,45,8915,9080,8914,9080,166,20.211212158203125,True,3.32,0.8641119599342346,2.0,False,True
T11_d658_b7_t46,T11,main,658,7,T11/day_658/block_7,46,9081,9243,9080,9243,163,27.89278221130371,True,3.26,0.7592594623565674,1.0,False,True
T11_d658_b7_t47,T11,main,658,7,T11/day_658/block_7,47,9244,9372,9243,9372,129,23.11455726623535,True,2.58,0.7956261038780212,1.0,False,True
T11_d658_b7_t48,T11,main,658,7,T11/day_658/block_7,48,9373,9522,9372,9522,150,25.29311180114746,True,3.0,0.7736231684684753,0.0,False,True
T11_d658_b7_t49,T11,main,658,7,T11/day_658/block_7,49,9523,9712,9522,9712,190,24.582069396972656,True,3.8,0.8357118368148804,1.0,False,True
T11_d658_b7_t50,T11,main,658,7,T11/day_658/block_7,50,9713,9859,9712,9859,147,21.69730567932129,True,2.94,0.8884397149085999,2.0,False,True
T11_d658_b7_t51,T11,main,658,7,T11/day_658/block_7,51,9860,10059,9859,10059,200,21.10102081298828,True,4.0,0.9002178311347961,1.0,False,True
T11_d658_b7_t52,T11,main,658,7,T11/day_658/block_7,52,10060,10292,10059,10292,233,31.979434967041016,True,4.66,0.809317409992218,3.0,False,True
T11_d658_b7_t53,T11,main,658,7,T11/day_658/block_7,53,10293,10437,10292,10437,145,20.096195220947266,True,2.9,0.7683156728744507,1.0,False,True
T11_d658_b7_t54,T11,main,658,7,T11/day_658/block_7,54,10438,10615,10437,10615,178,25.76456069946289,True,3.56,0.82834792137146,0.0,False,True
T11_d658_b7_t55,T11,main,658,7,T11/day_658/block_7,55,10616,10745,10615,10745,130,10.22042465209961,True,2.6,0.9026300311088562,1.0,False,True
T11_d658_b7_t56,T11,main,658,7,T11/day_658/block_7,56,10746,10929,10745,10929,184,34.23542404174805,True,3.68,0.7818654179573059,1.0,False,True
T11_d658_b7_t57,T11,main,658,7,T11/day_658/block_7,57,10930,11081,10929,11081,152,10.258584976196289,True,3.04,0.8958114981651306,1.0,False,True
T11_d658_b7_t58,T11,main,658,7,T11/day_658/block_7,58,11082,11261,11081,11261,180,39.343467712402344,True,3.6,0.6841928958892822,2.0,False,True
T11_d658_b7_t59,T11,main,658,7,T11/day_658/block_7,59,11262,11496,11261,11496,235,33.36163330078125,True,4.7,0.5942157506942749,6.0,False,True
T11_d658_b7_t60,T11,main,658,7,T11/day_658/block_7,60,11497,11643,11496,11643,147,13.235356330871582,True,2.94,0.8901839852333069,0.0,False,True
T11_d658_b7_t61,T11,main,658,7,T11/day_658/block_7,61,11644,11786,11643,11786,143,8.649351119995117,True,2.86,0.8647483587265015,1.0,False,True
T11_d658_b7_t62,T11,main,658,7,T11/day_658/block_7,62,11787,11946,11786,11946,160,19.098033905029297,True,3.2,0.80217045545578,0.0,False,True
T11_d658_b7_t63,T11,main,658,7,T11/day_658/block_7,63,11947,12127,11946,12127,181,25.272459030151367,True,3.62,0.7794442176818848,0.0,False,True
T11_d658_b7_t64,T11,main,658,7,T11/day_658/block_7,64,12128,12239,12127,12239,112,9.279012680053711,True,2.24,0.8634819984436035,3.0,False,True
T11_d658_b7_t65,T11,main,658,7,T11/day_658/block_7,65,12240,12411,12239,12411,172,18.627464294433594,True,3.44,0.9401613473892212,1.0,False,True
T11_d658_b7_t66,T11,main,658,7,T11/day_658/block_7,66,12412,12552,12411,12552,141,9.832376480102539,True,2.82,0.8823302984237671,1.0,False,True
T11_d658_b7_t67,T11,main,658,7,T11/day_658/block_7,67,12553,12665,12552,12665,113,10.730378150939941,True,2.26,0.8575641512870789,1.0,False,True
T11_d658_b7_t68,T11,main,658,7,T11/day_658/block_7,68,12666,12849,12665,12849,184,20.154407501220703,True,3.68,0.8232104778289795,0.0,False,True
T11_d658_b7_t69,T11,main,658,7,T11/day_658/block_7,69,12850,13350,12849,13350,501,52.794151306152344,False,10.02,,7.0,True,True
T11_d658_b7_t70,T11,main,658,7,T11/day_658/block_7,70,13351,13671,13350,13671,321,35.57603073120117,True,6.42,0.5361366271972656,2.0,True,True
T11_d658_b7_t71,T11,main,658,7,T11/day_658/block_7,71,13672,13854,13671,13854,183,13.073280334472656,True,3.66,0.897267758846283,1.0,False,True
T11_d658_b7_t72,T11,main,658,7,T11/day_658/block_7,72,13855,14055,13854,14055,201,14.859283447265625,True,4.02,0.891491711139679,1.0,False,True
T11_d658_b7_t73,T11,main,658,7,T11/day_658/block_7,73,14056,14221,14055,14221,166,30.525615692138672,True,3.32,0.8507400751113892,2.0,False,True
T11_d658_b7_t74,T11,main,658,7,T11/day_658/block_7,74,14222,14370,14221,14370,149,18.021724700927734,True,2.98,0.9384821653366089,0.0,False,True
T11_d658_b7_t75,T11,main,658,7,T11/day_658/block_7,75,14371,14526,14370,14526,156,9.873233795166016,True,3.12,0.9495274424552917,3.0,False,True
T11_d658_b7_t76,T11,main,658,7,T11/day_658/block_7,76,14527,14672,14526,14672,146,20.531558990478516,True,2.92,0.8539808392524719,1.0,False,True
T11_d658_b7_t77,T11,main,658,7,T11/day_658/block_7,77,14673,14817,14672,14817,145,23.928884506225586,True,2.9,0.874023973941803,1.0,False,True
T11_d658_b7_t78,T11,main,658,7,T11/day_658/block_7,78,14818,14982,14817,14982,165,45.7384033203125,True,3.3,0.7116034626960754,0.0,False,True
T11_d658_b7_t79,T11,main,658,7,T11/day_658/block_7,79,14983,15188,14982,15188,206,23.76179313659668,True,4.12,0.7764165997505188,1.0,False,True
T11_d665_b6_t0,T11,main,665,6,T11/day_665/block_6,0,261,413,260,413,153,25.844764709472656,True,3.06,0.8176298141479492,1.0,False,True
T11_d665_b6_t1,T11,main,665,6,T11/day_665/block_6,1,414,557,413,557,144,10.761451721191406,True,2.88,0.8732816576957703,2.0,False,True
T11_d665_b6_t2,T11,main,665,6,T11/day_665/block_6,2,558,714,557,714,157,17.677005767822266,True,3.14,0.8941524028778076,2.0,False,True
T11_d665_b6_t3,T11,main,665,6,T11/day_665/block_6,3,715,874,714,874,160,32.071067810058594,True,3.2,0.6945499777793884,1.0,False,True
T11_d665_b6_t4,T11,main,665,6,T11/day_665/block_6,4,875,1002,874,1002,128,9.996902465820312,True,2.56,0.9052594304084778,0.0,False,True
T11_d665_b6_t5,T11,main,665,6,T11/day_665/block_6,5,1003,1160,1002,1160,158,11.39457893371582,True,3.16,0.8291516900062561,1.0,False,True
T11_d665_b6_t6,T11,main,665,6,T11/day_665/block_6,6,1161,1343,1160,1343,183,22.417810440063477,True,3.66,0.84810870885849,0.0,False,True
T11_d665_b6_t7,T11,main,665,6,T11/day_665/block_6,7,1344,1487,1343,1487,144,24.49524688720703,True,2.88,0.754170298576355,0.0,False,True
T11_d665_b6_t8,T11,main,665,6,T11/day_665/block_6,8,1488,1689,1487,1689,202,16.015708923339844,True,4.04,0.9527928829193115,1.0,False,True
T11_d665_b6_t9,T11,main,665,6,T11/day_665/block_6,9,1690,1835,1689,1835,146,18.577375411987305,True,2.92,0.7954292297363281,0.0,False,True
T11_d665_b6_t10,T11,main,665,6,T11/day_665/block_6,10,1836,1987,1835,1987,152,15.200034141540527,True,3.04,0.784112811088562,0.0,False,True
T11_d665_b6_t11,T11,main,665,6,T11/day_665/block_6,11,1988,2148,1987,2148,161,23.849042892456055,True,3.22,0.8368164300918579,1.0,False,True
T11_d665_b6_t12,T11,main,665,6,T11/day_665/block_6,12,2149,2368,2148,2368,220,30.33683204650879,True,4.4,0.7467809319496155,4.0,False,True
T11_d665_b6_t13,T11,main,665,6,T11/day_665/block_6,13,2369,2526,2368,2526,158,23.75121307373047,True,3.16,0.8039020299911499,2.0,False,True
T11_d665_b6_t14,T11,main,665,6,T11/day_665/block_6,14,2527,2694,2526,2694,168,15.939517974853516,True,3.36,0.9298686981201172,0.0,False,True
T11_d665_b6_t15,T11,main,665,6,T11/day_665/block_6,15,2695,2840,2694,2840,146,12.866598129272461,True,2.92,0.8356603980064392,1.0,False,True
T11_d665_b6_t16,T11,main,665,6,T11/day_665/block_6,16,2841,3092,2840,3092,252,22.2702579498291,True,5.04,0.877899169921875,1.0,False,True
T11_d665_b6_t17,T11,main,665,6,T11/day_665/block_6,17,3093,3289,3092,3289,197,21.261051177978516,True,3.94,0.7591072916984558,4.0,False,True
T11_d665_b6_t18,T11,main,665,6,T11/day_665/block_6,18,3290,3431,3289,3431,142,14.256732940673828,True,2.84,0.933326005935669,1.0,False,True
T11_d665_b6_t19,T11,main,665,6,T11/day_665/block_6,19,3432,3587,3431,3587,156,14.764124870300293,True,3.12,0.8902164697647095,0.0,False,True
T11_d665_b6_t20,T11,main,665,6,T11/day_665/block_6,20,3588,3850,3587,3850,263,15.51292896270752,True,5.26,0.7534161806106567,2.0,False,True
T11_d665_b6_t21,T11,main,665,6,T11/day_665/block_6,21,3851,4041,3850,4041,191,14.8798246383667,True,3.82,0.8705052733421326,2.0,False,True
T11_d665_b6_t22,T11,main,665,6,T11/day_665/block_6,22,4042,4218,4041,4218,177,33.95753479003906,True,3.54,0.8333580493927002,1.0,False,True
T11_d665_b6_t23,T11,main,665,6,T11/day_665/block_6,23,4219,4343,4218,4343,125,9.549847602844238,True,2.5,0.8769419193267822,1.0,False,True
T11_d665_b6_t24,T11,main,665,6,T11/day_665/block_6,24,4344,4495,4343,4495,152,18.482524871826172,True,3.04,0.8137187361717224,3.0,False,True
T11_d665_b6_t25,T11,main,665,6,T11/day_665/block_6,25,4496,4691,4495,4691,196,23.619365692138672,True,3.92,0.8261047601699829,3.0,False,True
T11_d665_b6_t26,T11,main,665,6,T11/day_665/block_6,26,4692,4872,4691,4872,181,10.48015022277832,True,3.62,0.6603299975395203,2.0,False,True
